,1. open,2. high,3. low,4. close,5. volume
2020-07-02,627.9005,655.76,626.16,648.04,28888.0
2020-06-26,650.3,678.71,619.53,619.53,37958.0
2020-06-19,643.0,660.0,643.0,660.0,30154.0
2020-06-12,655.05,667.53,645.16,650.0,22348.0
2020-06-05,647.05,680.0,647.05,666.0,34051.0
2020-05-29,664.87,674.77,640.0,641.99,17893.0
2020-05-22,644.93,675.58,643.05,651.0,25118.0
2020-05-15,674.95,678.9,635.55,635.99,40876.0
2020-05-08,636.01,691.0,635.8,678.89,31600.0
2020-05-01,664.23,688.36,625.0,633.91,40250.0
2020-04-24,651.01,675.27,617.5,655.76,28321.0
2020-04-17,715.0,727.99,625.0,666.2,34325.0
2020-04-09,697.82,716.52,662.4,711.9,25281.0
2020-04-03,625.11,680.0,600.82,658.0,53101.0
2020-03-27,618.01,755.0,579.0,615.5,40875.0
2020-03-20,597.1,704.13,592.55,617.1,72099.0
2020-03-13,686.66,704.9,617.95,640.7,43662.0
2020-03-06,617.24,750.0,617.24,715.03,45795.0
2020-02-28,688.45,692.0,603.0,616.31,32544.0
2020-02-21,677.54,717.23,663.5,697.35,31827.0
2020-02-14,678.9,746.4,647.0,683.78,24793.0
2020-02-07,715.06,720.02,679.0,682.99,32367.0
2020-01-31,704.29,728.24,684.05,719.19,31249.0
2020-01-24,714.95,756.36,714.95,720.03,23064.0
2020-01-17,712.13,730.0,692.18,707.54,35138.0
2020-01-10,730.85,745.37,715.2,718.0,38561.0
2020-01-03,736.5,756.37,726.87,734.65,32498.0
2019-12-27,711.14,764.49,710.81,734.39,41723.0
2019-12-20,705.28,718.98,683.52,715.0,48965.0
2019-12-13,707.96,711.09,675.34,704.0,32821.0
2019-12-06,714.02,727.47,699.82,706.26,42938.0
2019-11-29,726.7,726.7,678.22,704.7,20339.0
2019-11-22,728.83,740.63,703.91,718.0,29476.0
2019-11-15,758.67,760.11,727.66,728.51,33650.0
2019-11-08,841.11,841.11,743.37,759.59,47562.0
2019-11-01,814.32,846.15,814.32,836.0,35742.0
2019-10-25,810.99,814.95,797.5,811.89,90335.0
2019-10-18,779.9,806.9,771.4,806.71,117961.0
2019-10-11,778.94,792.8,754.01,779.63,136682.0
2019-10-04,769.49,786.76,760.75,779.3,178584.0
2019-09-27,804.96,804.96,768.57,768.57,154232.0
2019-09-20,800.0,812.07,783.9,802.62,123063.0
2019-09-13,774.93,800.6,753.0,796.99,97691.0
2019-09-06,771.11,775.8,756.16,766.85,77496.0
2019-08-30,760.95,778.78,750.21,777.15,53948.0
2019-08-23,750.89,811.23,744.51,759.21,81115.0
2019-08-16,737.83,747.01,718.1,742.68,43664.0
2019-08-09,768.4,782.82,745.31,748.22,67621.0
2019-08-02,745.39,779.8,736.0,770.4,97961.0
2019-07-26,772.94,786.05,749.46,751.9,90762.0
2019-07-19,803.8,806.0,760.5,768.0,118057.0
2019-07-12,818.12,828.8,775.5,794.81,78828.0
2019-07-05,859.06,859.7,812.5,817.65,89013.0
2019-06-28,886.95,896.99,832.54,852.74,73574.0
2019-06-21,875.0,915.96,861.24,887.43,68188.0
2019-06-14,882.57,894.01,866.14,878.02,112456.0
2019-06-07,884.1,891.0,856.84,877.47,30436.0
2019-05-31,895.0,900.0,881.22,883.21,31926.0
2019-05-24,882.89,922.8,882.51,889.03,20337.0
2019-05-17,877.36,906.19,870.54,884.15,37690.0
2019-05-10,865.57,886.0,850.0,882.95,33219.0
2019-05-03,881.9,885.98,859.3,865.0,35139.0
2019-04-26,870.0,895.53,855.0,876.85,39017.0
2019-04-18,899.3,904.25,860.0,869.97,22378.0
2019-04-12,892.49,948.03,886.61,909.15,33484.0
2019-04-05,881.3,901.5,873.0,890.79,33237.0
2019-03-29,851.99,894.3,851.99,878.68,36698.0
2019-03-22,809.65,851.99,804.05,841.7,22831.0
2019-03-15,803.0,815.0,784.48,814.57,31524.0
2019-03-08,790.0,810.0,789.15,805.88,37844.0
2019-03-01,799.89,814.85,783.5,790.0,24335.0
2019-02-22,793.01,809.39,779.0,798.79,19034.0
2019-02-15,783.08,795.1,782.51,795.0,21154.0
2019-02-08,748.85,803.0,733.11,792.1,44603.0
