,1. open,2. high,3. low,4. close,5. volume
2019-05-03,0.85,1.4,0.85,1.2,21486.0
2019-04-26,1.09,2.0,0.66,0.71,142442.0
2019-04-18,1.58,1.635,0.79,1.1,47985.0
2019-04-12,2.0,2.27,1.56,1.8,53387.0
2019-04-05,0.9,3.45,0.7,2.3,158802.0
2019-03-29,0.3,0.9,0.3,0.9,54044.0
2019-03-22,0.18,0.3,0.17,0.3,15000.0
2019-03-15,0.298,0.298,0.17,0.18,4670.0
2019-03-08,0.29,0.3,0.15,0.3,18465.0
2019-03-01,0.27,0.2925,0.1575,0.29,5705.0
2019-02-20,0.285,0.285,0.27,0.27,7828.0
2019-02-15,0.29,0.45,0.285,0.285,29396.0
2019-02-08,0.475,0.475,0.2,0.2808,65710.0
2019-02-01,0.19,0.96,0.12,0.304,215098.0
2019-01-25,0.13,0.289,0.096,0.1895,104912.0
2019-01-18,0.08,0.15,0.08,0.12,86495.0
2019-01-11,0.2,0.2,0.05,0.08,3000.0
2019-01-04,0.2,0.2,0.2,0.2,0.0
2018-12-27,0.2,0.2,0.2,0.2,0.0
2018-12-21,0.1,0.195,0.005,0.195,41850.0
2018-12-14,0.1,0.1,0.1,0.1,0.0
2018-12-07,0.1,0.1,0.05,0.095,3265.0
2018-12-04,0.08,0.09,0.08,0.09,16570.0
2018-11-30,0.1,0.1,0.074,0.08,22500.0
2018-11-21,0.1,0.1,0.1,0.1,0.0
2018-11-16,0.1,0.1,0.05,0.1,1520.0
2018-11-09,0.1,0.1,0.05,0.05,18990.0
2018-11-02,0.15,0.15,0.15,0.15,0.0
2018-10-26,0.15,0.15,0.15,0.15,0.0
2018-10-19,0.1,0.15,0.1,0.15,6250.0
2018-10-12,0.114,0.114,0.114,0.114,0.0
2018-10-05,0.114,0.114,0.11,0.11,0.0
2018-09-28,0.114,0.114,0.114,0.114,0.0
2018-09-21,0.114,0.114,0.114,0.114,0.0
2018-09-14,0.1,0.114,0.1,0.114,1700.0
2018-09-07,0.1,0.1,0.1,0.1,0.0
2018-08-31,0.15,0.15,0.1,0.1,2000.0
2018-08-24,0.15,0.15,0.1,0.15,5950.0
2018-08-17,0.19,0.2,0.1,0.15,6400.0
2018-08-10,0.2,0.2,0.19,0.19,2200.0
2018-08-03,0.1,0.2,0.081,0.081,90850.0
2018-07-27,0.1,0.1,0.1,0.1,3021.0
2018-07-20,0.12,0.12,0.1,0.1,21250.0
2018-07-13,0.15,0.15,0.15,0.15,0.0
2018-07-06,0.15,0.15,0.15,0.15,0.0
2018-06-29,0.2,0.2,0.15,0.15,7000.0
2018-06-22,0.2,0.2,0.2,0.2,0.0
2018-06-15,0.2,0.2,0.2,0.2,1090.0
2018-06-08,0.15,0.2,0.15,0.2,10400.0
2018-06-01,0.1,0.27,0.09,0.15,55040.0
2018-05-25,0.06,0.06,0.06,0.06,2500.0
2018-05-18,0.05,0.08,0.05,0.06,9800.0
2018-05-11,0.05,0.05,0.05,0.05,300.0
2018-05-04,0.08,0.08,0.08,0.08,0.0
2018-04-27,0.0501,0.08,0.0501,0.08,1325.0
2018-04-20,0.0501,0.0501,0.0501,0.0501,0.0
2018-04-13,0.0501,0.0501,0.0501,0.0501,0.0
2018-04-06,0.0501,0.0501,0.0501,0.0501,1.0
2018-03-29,0.0501,0.0501,0.0501,0.0501,0.0
2018-03-23,0.0501,0.0501,0.0501,0.0501,0.0
2018-03-16,0.083,0.083,0.05,0.0501,15400.0
2018-03-09,0.09,0.09,0.09,0.09,200.0
2018-03-02,0.09,0.09,0.09,0.09,40.0
2018-02-23,0.09,0.09,0.09,0.09,800.0
2018-02-16,0.09,0.0901,0.09,0.09,1180.0
2018-02-09,0.09,0.09,0.09,0.09,0.0
2018-02-02,0.129,0.129,0.09,0.09,900.0
2018-01-26,0.129,0.129,0.129,0.129,5000.0
2018-01-19,0.129,0.129,0.129,0.129,590.0
2018-01-12,0.15,0.15,0.15,0.15,0.0
2018-01-05,0.15,0.15,0.15,0.15,590.0
2017-12-29,0.14,0.15,0.14,0.15,2162.0
2017-12-22,0.03,0.14,0.03,0.14,18566.0
2017-12-15,0.03,0.03,0.03,0.03,600.0
2017-12-08,0.0301,0.0301,0.03,0.03,1750.0
2017-11-28,0.03,0.03,0.03,0.03,0.0
2017-11-24,0.03,0.03,0.03,0.03,500.0
2017-11-17,0.03,0.03,0.03,0.03,0.0
2017-11-10,0.03,0.03,0.03,0.03,0.0
2017-11-03,0.03,0.03,0.03,0.03,0.0
2017-10-27,0.03,0.03,0.03,0.03,0.0
2017-10-20,0.05,0.05,0.03,0.03,3000.0
2017-10-13,0.05,0.05,0.05,0.05,0.0
2017-10-06,0.05,0.05,0.05,0.05,0.0
2017-09-29,0.05,0.05,0.05,0.05,0.0
2017-09-22,0.05,0.05,0.05,0.05,0.0
2017-09-15,0.05,0.05,0.05,0.05,0.0
2017-09-08,0.05,0.05,0.05,0.05,0.0
2017-08-31,0.05,0.05,0.05,0.05,0.0
2017-08-25,0.05,0.05,0.05,0.05,0.0
2017-08-18,0.05,0.05,0.05,0.05,700.0
2017-08-11,0.05,0.05,0.05,0.05,0.0
2017-08-03,0.05,0.05,0.05,0.05,0.0
2017-07-28,0.05,0.05,0.05,0.05,0.0
2017-07-21,0.05,0.05,0.05,0.05,0.0
2017-07-14,0.05,0.05,0.05,0.05,0.0
2017-07-07,0.05,0.05,0.05,0.05,0.0
2017-06-30,0.05,0.05,0.05,0.05,1200.0
2017-06-23,0.05,0.05,0.05,0.05,1200.0
2017-06-16,0.05,0.05,0.05,0.05,0.0
2017-06-09,0.05,0.05,0.05,0.05,0.0
2017-06-02,0.05,0.05,0.05,0.05,0.0
2017-05-26,0.1,0.1,0.05,0.05,2000.0
2017-05-19,0.1,0.1,0.1,0.1,0.0
2017-05-12,0.05,0.1,0.05,0.1,1000.0
2017-05-05,0.05,0.05,0.05,0.05,0.0
2017-04-28,0.05,0.05,0.05,0.05,0.0
2017-04-21,0.05,0.05,0.05,0.05,0.0
2017-04-13,0.05,0.05,0.05,0.05,0.0
2017-04-07,0.05,0.05,0.05,0.05,0.0
2017-03-31,0.04,0.05,0.04,0.05,2500.0
2017-03-24,0.04,0.04,0.04,0.04,0.0
2017-03-17,0.04,0.04,0.04,0.04,0.0
2017-03-10,0.04,0.04,0.04,0.04,0.0
2017-03-03,0.04,0.04,0.04,0.04,0.0
2017-02-24,0.04,0.04,0.04,0.04,0.0
2017-02-17,0.04,0.04,0.04,0.04,2200.0
2017-02-10,0.1,0.1,0.04,0.04,5000.0
2017-02-03,0.1,0.1,0.1,0.1,59.0
2017-01-27,0.1,0.1,0.1,0.1,0.0
2017-01-20,0.1,0.1,0.1,0.1,0.0
2017-01-13,0.1,0.1,0.1,0.1,0.0
2017-01-06,0.1,0.1,0.1,0.1,0.0
2016-12-30,0.1,0.1,0.1,0.1,0.0
2016-12-23,0.1,0.1,0.1,0.1,0.0
2016-12-16,0.1,0.1,0.1,0.1,0.0
2016-12-09,0.1,0.1,0.1,0.1,0.0
2016-12-02,0.1,0.1,0.1,0.1,0.0
2016-11-25,0.1,0.1,0.1,0.1,0.0
2016-11-18,0.1,0.1,0.1,0.1,0.0
2016-11-11,0.1,0.1,0.1,0.1,0.0
2016-11-04,0.1,0.1,0.1,0.1,0.0
2016-10-28,0.1,0.1,0.1,0.1,0.0
2016-10-21,0.1,0.1,0.1,0.1,0.0
