,1. open,2. high,3. low,4. close,5. volume
2018-09-21,248.47,252.46,181.76,215.09,3990133.0
2018-09-14,238.76,260.98,237.02,248.98,1306729.0
2018-09-07,231.0,243.77,228.0,236.56,861493.0
2018-08-31,225.97,231.77,220.15,228.75,776214.0
2018-08-24,212.26,226.29,211.53,224.79,775538.0
2018-08-17,206.08,215.82,205.79,211.1,944112.0
2018-08-10,212.88,213.84,197.99,204.69,1610150.0
2018-08-03,174.13,229.2,167.17,213.19,1675018.0
2018-07-27,171.25,182.82,168.26,174.69,880105.0
2018-07-20,166.0,173.09,165.1,171.25,578907.0
2018-07-13,168.94,169.72,161.28,166.0,663142.0
2018-07-06,160.15,170.62,154.12,167.66,786144.0
2018-06-29,153.3,162.93,148.02,160.16,930180.0
2018-06-22,163.25,179.52,146.25,154.81,1839066.0
2018-06-15,150.0,164.06,149.11,163.35,985043.0
2018-06-08,152.83,156.5,146.03,148.8,1008053.0
2018-06-01,140.42,149.68,140.07,149.01,653647.0
2018-05-25,134.02,141.34,132.4,140.58,714123.0
2018-05-18,127.89,134.6,123.44,133.01,862756.0
2018-05-11,121.9,127.69,114.69,127.55,1141381.0
2018-05-04,101.26,126.6,95.88,121.46,1343452.0
2018-04-27,98.83,101.91,97.28,101.24,567811.0
2018-04-20,99.0,103.87,96.3,98.89,1020438.0
2018-04-13,98.01,100.25,95.61,98.32,798688.0
2018-04-06,93.65,98.51,90.69,97.26,977317.0
2018-03-29,89.69,94.4,88.74,93.45,881526.0
2018-03-23,89.88,92.13,87.4,88.76,1024051.0
2018-03-16,89.53,91.54,87.9,89.89,835956.0
2018-03-09,65.6,92.91,65.22,88.96,2373040.0
2018-03-02,66.66,67.49,61.96,65.52,511123.0
2018-02-23,68.92,69.0,65.39,66.48,241125.0
2018-02-16,66.72,70.12,65.33,69.11,402694.0
2018-02-09,66.42,67.86,65.06,66.7,486322.0
2018-02-02,70.86,71.58,66.6,66.9,452495.0
2018-01-26,72.89,73.94,70.0,70.96,365848.0
2018-01-19,73.12,74.29,71.41,73.14,323002.0
2018-01-12,69.93,73.2,69.0,72.85,384126.0
2018-01-05,69.88,73.02,69.36,70.09,447129.0
2017-12-29,72.34,73.41,69.7,69.81,317368.0
2017-12-22,73.86,74.78,71.47,72.64,358882.0
2017-12-15,72.9,73.83,70.61,73.52,695224.0
2017-12-08,66.98,73.6,64.8,72.88,855434.0
2017-12-01,68.15,69.5,66.55,66.61,666373.0
2017-11-24,67.06,69.47,66.14,68.32,307290.0
2017-11-17,68.76,68.84,63.81,67.03,1096704.0
2017-11-10,61.58,71.73,60.69,69.28,867860.0
2017-11-03,62.46,63.17,60.6,61.5,375769.0
2017-10-27,62.75,64.08,62.21,62.41,413898.0
2017-10-20,62.61,64.26,61.8,62.64,478592.0
2017-10-13,60.47,62.9,59.23,62.11,477888.0
2017-10-06,59.65,61.31,59.04,60.3,492513.0
2017-09-29,56.52,60.175,56.31,59.37,473750.0
2017-09-22,57.0,58.64,55.96,56.35,461915.0
2017-09-15,55.62,56.7299,54.23,56.48,636640.0
2017-09-08,55.61,56.052,54.06,55.32,436909.0
2017-09-01,55.8,56.7,54.65,55.67,393469.0
2017-08-25,56.0,56.485,54.5,55.8,551284.0
2017-08-18,50.85,56.41,49.81,55.82,1059786.0
2017-08-11,42.4,51.07,41.87,50.87,1014552.0
2017-08-04,43.02,43.31,41.24,42.4,469929.0
2017-07-28,42.11,43.32,41.56,42.93,408837.0
2017-07-21,40.86,42.4,40.77,42.11,431492.0
2017-07-14,41.05,41.14,40.0,40.91,285331.0
2017-07-07,41.59,42.02,40.35,40.93,203100.0
2017-06-30,41.55,42.42,41.09,41.47,351483.0
2017-06-23,42.62,42.62,41.03,41.48,260986.0
2017-06-16,41.91,42.67,41.5,42.39,292830.0
2017-06-09,42.33,42.33,41.25,41.95,231812.0
2017-06-02,41.13,43.21,40.55,42.35,285027.0
2017-05-26,43.02,43.24,41.2,41.57,415342.0
2017-05-19,45.78,45.78,42.3,42.8,480846.0
2017-05-12,46.62,47.35,45.65,45.86,371400.0
2017-05-05,46.55,47.17,43.3,46.62,723593.0
2017-04-28,44.99,46.92,44.6657,46.32,348411.0
2017-04-21,43.53,45.17,43.3,44.6,311438.0
2017-04-13,43.22,43.97,42.83,43.47,268869.0
2017-04-07,44.45,44.48,42.735,43.22,543917.0
2017-03-31,42.37,44.874,41.9,44.37,520219.0
2017-03-24,43.8,44.11,42.39,42.79,605786.0
2017-03-17,41.77,43.83,41.29,43.58,645052.0
2017-03-10,46.1,46.1,40.35,42.21,692164.0
2017-03-03,44.83,46.36,44.75,46.11,268222.0
2017-02-24,44.77,45.95,44.3153,44.96,196584.0
2017-02-17,44.49,45.28,43.43,45.07,311399.0
2017-02-10,42.39,44.53,41.87,44.22,257670.0
2017-02-03,41.49,42.51,41.14,42.31,271749.0
2017-01-27,41.12,42.01,40.89,41.8,266173.0
2017-01-20,41.71,42.36,40.42,41.12,260902.0
2017-01-13,41.55,41.7,40.225,41.38,363248.0
2017-01-06,42.03,42.9,41.42,41.43,429363.0
2016-12-30,42.15,42.6,41.52,41.63,155126.0
2016-12-23,41.23,43.15,41.13,42.15,316654.0
2016-12-16,40.98,41.51,39.97,41.24,402845.0
2016-12-09,38.78,41.19,38.75,40.94,347757.0
2016-12-02,40.55,40.61,38.43,38.64,398848.0
2016-11-25,40.61,41.43,40.18,40.63,306587.0
2016-11-18,38.67,40.73,38.29,40.68,547893.0
2016-11-11,38.9,39.2,37.565,38.78,577609.0
2016-11-04,41.02,41.235,36.7,38.5,650487.0
2016-10-28,41.1,42.14,40.9,40.95,369347.0
2016-10-21,39.75,41.29,39.75,40.89,483948.0
2016-10-14,38.85,39.98,38.36,39.87,337501.0
2016-10-07,37.87,39.5,37.49,38.88,419614.0
2016-09-30,37.93,38.19,36.81,37.79,469633.0
2016-09-23,37.02,39.16,37.02,38.2,863704.0
2016-09-16,36.26,37.21,35.55,37.02,582718.0
2016-09-09,36.9,37.43,36.2,36.41,288702.0
2016-09-02,36.4,37.2,36.35,37.03,300582.0
2016-08-26,36.76,37.31,36.05,36.44,242185.0
2016-08-19,35.9,36.89,35.77,36.79,510115.0
2016-08-12,35.4,35.87,34.86,35.77,331737.0
2016-08-05,35.17,35.87,34.64,35.42,400720.0
2016-07-29,33.91,35.28,33.89,35.22,378543.0
2016-07-22,33.95,34.42,33.75,33.98,261022.0
2016-07-15,34.08,34.56,33.752,33.89,339912.0
2016-07-08,33.55,34.34,32.74,34.18,481767.0
2016-07-01,31.8,33.58,31.15,33.53,498528.0
2016-06-24,32.69,33.15,31.736,31.97,685613.0
2016-06-17,32.83,33.09,32.08,32.38,497432.0
2016-06-10,33.1,33.62,32.47,33.0,780149.0
2016-06-03,32.89,33.115,30.0,32.93,2755123.0
2016-05-27,34.14,35.1,32.655,32.78,662884.0
2016-05-20,34.5,35.3193,33.5605,34.23,535085.0
2016-05-13,33.77,35.1,33.52,34.5,413478.0
2016-05-06,31.62,34.27,31.17,33.7,753794.0
2016-04-29,30.47,31.64,30.25,31.53,388006.0
2016-04-22,30.48,31.21,29.84,30.49,280041.0
2016-04-15,30.06,30.72,29.72,30.31,284347.0
2016-04-08,29.84,30.21,29.32,30.03,317030.0
2016-04-01,29.23,30.55,28.7,30.06,395433.0
2016-03-24,28.79,29.34,28.3,29.23,391262.0
2016-03-18,28.99,29.44,27.9,28.81,802279.0
2016-03-11,30.39,31.0,27.64,29.02,1026350.0
2016-03-04,30.31,30.88,30.04,30.52,441612.0
2016-02-26,29.63,31.2,29.28,30.34,754550.0
2016-02-19,29.45,29.72,29.02,29.52,531965.0
2016-02-12,27.61,28.99,27.12,28.96,588882.0
2016-02-05,28.78,29.06,27.425,27.89,646014.0
2016-01-29,29.24,29.49,28.34,29.03,483940.0
2016-01-22,28.99,29.4499,27.98,29.21,428326.0
2016-01-15,28.8,30.3,28.09,28.72,842218.0
2016-01-08,29.78,29.78,27.74,27.94,516261.0
2015-12-31,30.7,30.87,29.7,30.38,477059.0
2015-12-24,30.65,31.25,30.14,30.98,276141.0
2015-12-18,28.96,30.69,28.69,30.51,491175.0
2015-12-11,29.98,30.67,28.71,28.82,444733.0
2015-12-04,30.85,31.23,29.51,29.85,884570.0
2015-11-27,31.03,32.22,31.0,31.84,263640.0
2015-11-20,30.38,31.25,29.8101,31.02,440664.0
2015-11-13,31.98,31.98,30.3,30.3,379356.0
2015-11-06,28.05,31.99,27.92,31.99,898070.0
2015-10-30,28.78,29.02,27.73,27.97,522418.0
2015-10-23,28.84,29.38,27.495,28.9,424447.0
2015-10-16,28.87,29.1377,28.4,28.82,220957.0
2015-10-09,28.03,29.26,27.95,28.86,747081.0
2015-10-02,27.53,27.56,26.14,27.02,458426.0
2015-09-25,28.42,28.69,27.34,27.57,547368.0
2015-09-18,28.56,29.0,28.03,28.2,678451.0
2015-09-11,28.41,28.6175,27.96,28.52,447641.0
2015-09-04,28.02,28.5,27.16,27.93,695332.0
2015-08-28,26.43,28.17,26.285,28.0,693122.0
2015-08-21,28.7,29.0,27.5,27.59,596572.0
2015-08-14,28.62,29.04,28.0,28.86,728717.0
2015-08-07,30.91,31.34,27.35,28.28,998541.0
2015-07-31,30.31,31.49,30.01,30.87,689694.0
2015-07-24,30.88,31.34,30.18,30.38,508771.0
2015-07-17,31.17,31.55,30.43,30.63,284529.0
2015-07-10,32.26,32.52,30.25,30.89,494894.0
2015-07-02,32.37,32.75,31.9,32.36,377985.0
2015-06-26,33.08,33.15,32.3,32.53,654160.0
2015-06-19,32.34,33.0,31.94,32.85,499461.0
2015-06-12,32.1,32.62,31.57,32.52,509576.0
2015-06-05,32.35,33.0,31.66,32.25,547142.0
2015-05-29,32.51,33.36,32.055,32.19,304970.0
2015-05-22,32.6,33.56,32.4,32.67,611354.0
2015-05-15,31.68,32.95,31.59,32.64,891230.0
2015-05-08,30.68,32.94,29.79,31.8,922014.0
2015-05-01,31.49,31.71,29.925,30.69,601434.0
2015-04-24,30.5,31.7399,30.5,31.52,275049.0
2015-04-17,30.5,31.24,30.17,30.42,264112.0
2015-04-10,29.49,31.0,29.41,30.5,509222.0
2015-04-02,30.06,30.42,29.39,29.72,217229.0
2015-03-27,31.11,31.96,29.17,29.96,386537.0
2015-03-20,29.65,31.215,29.44,31.1,573099.0
2015-03-13,31.3,31.48,28.35,29.64,788481.0
2015-03-06,31.73,33.1,31.1,31.32,558548.0
2015-02-27,32.36,33.66,31.59,31.64,468492.0
2015-02-20,31.42,32.94,31.3,32.28,276853.0
2015-02-13,32.81,33.71,31.02,31.55,427418.0
2015-02-06,31.68,33.86,31.221,32.77,314065.0
2015-01-30,33.01,33.41,31.51,31.69,369257.0
2015-01-23,31.7,33.5,30.76,33.08,308057.0
2015-01-16,31.19,32.46,30.9,31.74,398053.0
2015-01-09,32.0,32.93,31.08,31.23,387744.0
2015-01-02,33.7,34.25,31.98,32.24,266530.0
2014-12-26,32.67,33.9,32.41,33.79,268627.0
2014-12-19,31.24,32.7,30.7,32.57,864051.0
2014-12-12,30.26,32.26,29.9,31.21,764946.0
2014-12-05,29.38,30.71,29.1,30.25,473850.0
2014-11-28,30.88,30.88,28.96,29.5,503597.0
2014-11-21,29.52,31.43,29.26,30.89,671245.0
2014-11-14,29.63,30.44,29.14,29.62,749638.0
2014-11-07,31.86,33.85,29.66,29.77,1400917.0
2014-10-31,30.92,32.47,30.92,31.74,514809.0
2014-10-24,31.08,32.06,30.6,31.0,462464.0
2014-10-17,30.31,31.71,30.01,31.13,647398.0
2014-10-10,32.43,32.61,30.07,30.33,666371.0
2014-10-03,33.17,33.61,31.54,32.38,994342.0
2014-09-26,32.96,33.72,32.49,33.54,542924.0
2014-09-19,32.97,34.1,32.6,33.06,771900.0
2014-09-12,35.02,35.09,32.61,32.97,759100.0
2014-09-05,33.58,36.06,32.96,34.98,1414900.0
2014-08-29,29.36,33.85,28.93,33.6,2935400.0
2014-08-22,27.33,29.36,27.22,29.24,1988300.0
2014-08-15,26.24,27.53,26.04,27.11,1252200.0
2014-08-08,28.86,29.31,25.93,26.15,1218900.0
2014-08-01,28.71,29.09,28.35,28.95,927000.0
2014-07-25,29.78,29.79,28.69,28.74,563300.0
2014-07-18,31.0,31.31,28.94,29.69,570300.0
2014-07-11,30.98,31.93,30.59,30.79,593400.0
2014-07-03,31.18,31.33,30.2,31.16,568500.0
2014-06-27,31.57,31.77,30.27,31.22,645400.0
2014-06-20,33.89,34.4,31.43,31.58,1027600.0
2014-06-13,31.93,34.09,31.4,34.0,850400.0
2014-06-06,31.46,32.28,29.98,31.92,828700.0
2014-05-30,30.79,31.63,30.64,31.43,517800.0
2014-05-23,29.23,30.64,29.14,30.55,490400.0
2014-05-16,29.87,30.61,28.87,29.29,1040300.0
2014-05-09,31.45,31.8,26.63,29.62,1554400.0
2014-05-02,31.73,32.08,30.75,31.71,721300.0
2014-04-25,32.06,33.23,31.54,31.69,986600.0
2014-04-17,31.03,32.14,30.23,32.06,624300.0
2014-04-11,30.62,31.89,30.41,30.74,966300.0
2014-04-04,28.34,31.24,28.34,30.68,855400.0
2014-03-28,29.15,29.3,28.24,28.26,836100.0
2014-03-21,27.4,29.9,27.33,29.02,1366500.0
2014-03-14,26.06,27.58,24.76,27.19,2858400.0
2014-03-07,26.15,27.06,25.27,26.08,1263700.0
2014-02-28,26.75,27.09,26.28,26.34,1005900.0
2014-02-21,26.85,27.33,26.67,26.73,606800.0
2014-02-14,26.72,26.94,26.21,26.75,761100.0
2014-02-07,26.67,27.09,26.37,26.67,916400.0
2014-01-31,26.65,27.09,26.09,26.53,947300.0
2014-01-24,26.45,28.18,26.14,26.59,861700.0
2014-01-17,24.59,26.36,24.04,26.32,1057200.0
2014-01-10,25.59,25.79,24.56,24.6,1069300.0
2014-01-03,25.74,26.35,25.23,25.56,582300.0
2013-12-27,25.54,25.99,25.37,25.8,338100.0
2013-12-20,26.36,26.52,25.11,25.35,620900.0
2013-12-13,26.62,26.87,25.84,26.33,563800.0
2013-12-06,26.96,26.96,25.35,26.55,1078100.0
2013-11-29,25.95,27.6,25.35,27.09,824400.0
2013-11-22,25.5,26.22,24.92,25.93,846500.0
2013-11-15,23.5,25.9,23.15,25.49,1372400.0
2013-11-08,23.7,24.65,23.02,23.88,2138000.0
2013-11-01,25.92,25.97,23.02,23.6,1051100.0
2013-10-25,26.2,26.67,25.0,25.98,646600.0
2013-10-18,25.9,26.42,25.67,26.09,657000.0
2013-10-11,25.48,26.08,24.43,25.99,1130600.0
2013-10-04,27.65,28.19,25.35,25.57,1436000.0
2013-09-27,26.72,28.69,26.52,27.85,679300.0
2013-09-20,26.65,27.05,26.0,26.82,638200.0
2013-09-13,25.63,26.65,25.6,26.43,542700.0
2013-09-06,25.17,26.48,24.94,25.51,351200.0
2013-08-30,25.55,25.61,24.39,24.86,486500.0
2013-08-23,25.72,26.23,25.02,25.47,531400.0
2013-08-16,26.3,26.43,25.51,25.81,828200.0
2013-08-09,26.82,27.95,25.34,26.43,1041500.0
2013-08-02,27.85,28.0,26.59,26.87,512900.0
2013-07-26,27.71,28.53,27.07,27.82,671200.0
2013-07-19,28.58,28.78,27.01,27.39,833400.0
2013-07-12,27.1,29.2,27.1,28.58,649900.0
2013-07-05,26.0,27.14,25.99,27.02,348300.0
2013-06-28,25.53,26.62,25.09,25.76,691400.0
2013-06-21,28.69,28.69,25.25,25.73,1245400.0
2013-06-14,29.0,29.33,28.07,28.38,521400.0
2013-06-07,28.82,29.47,28.13,28.91,719500.0
2013-05-31,28.58,29.2,27.95,28.81,572100.0
2013-05-24,28.05,29.0,27.78,28.23,788200.0
2013-05-17,26.56,28.1,25.83,28.05,1106900.0
2013-05-10,26.72,27.9,25.82,26.68,1757300.0
2013-05-03,25.6,26.91,25.45,26.71,1073200.0
2013-04-26,24.11,25.65,23.52,25.56,906400.0
2013-04-19,23.24,24.05,22.66,24.02,929200.0
2013-04-12,23.4,23.65,22.67,23.25,776100.0
2013-04-05,22.88,23.99,22.05,23.39,1086300.0
2013-03-28,23.0,23.1,22.03,22.92,761300.0
2013-03-22,23.63,23.88,21.96,22.97,736900.0
2013-03-15,22.97,24.0,22.97,23.89,1041200.0
2013-03-08,23.93,24.61,21.75,22.96,2139700.0
2013-03-01,23.57,24.04,22.57,23.92,1113900.0
2013-02-22,24.24,24.62,23.23,23.44,746400.0
2013-02-15,23.16,24.72,23.14,24.25,724500.0
2013-02-08,24.35,24.35,22.96,23.16,1189100.0
2013-02-01,27.85,27.89,23.56,24.59,1724100.0
2013-01-25,27.52,28.46,26.1,27.87,771300.0
2013-01-18,27.69,28.46,27.45,27.6,728600.0
2013-01-11,27.4,28.8,27.28,27.71,1201100.0
2013-01-04,25.4,27.71,25.27,27.48,1434700.0
2012-12-28,29.55,29.95,24.8,25.41,2940700.0
2012-12-21,30.68,33.29,29.4,29.68,1067800.0
2012-12-14,30.59,32.64,30.25,30.59,738300.0
2012-12-07,31.91,32.09,30.71,30.81,659900.0
2012-11-30,29.07,32.14,28.97,31.72,1317900.0
2012-11-23,28.77,29.56,28.27,29.14,319700.0
2012-11-16,29.62,29.89,27.41,28.45,1333500.0
2012-11-09,26.4,29.96,26.34,29.6,1539700.0
2012-11-02,25.75,26.74,25.1,26.37,417300.0
2012-10-26,26.12,26.67,25.53,25.67,418100.0
2012-10-19,26.35,26.55,25.9,26.12,513700.0
2012-10-12,27.41,27.62,26.15,26.27,451500.0
2012-10-05,26.21,27.84,26.12,27.59,644500.0
2012-09-28,26.6,27.33,25.87,26.15,470200.0
2012-09-21,27.63,27.67,26.83,26.94,599400.0
2012-09-14,27.93,28.25,27.39,27.79,763800.0
2012-09-07,27.71,28.44,26.36,28.14,703400.0
2012-08-31,28.21,28.76,27.32,27.89,399200.0
2012-08-24,28.86,29.13,27.66,28.18,534200.0
2012-08-17,27.87,28.91,27.53,28.87,741800.0
2012-08-10,27.7,29.14,27.02,28.0,979100.0
2012-08-03,25.99,28.58,25.74,27.66,1906200.0
2012-07-27,20.72,26.43,20.0,26.09,1976400.0
2012-07-20,20.73,21.44,19.68,20.96,814800.0
2012-07-13,20.36,20.95,19.79,20.74,863100.0
2012-07-06,19.68,20.86,19.68,20.32,504000.0
2012-06-29,19.03,19.75,18.36,19.68,659000.0
2012-06-22,18.81,19.94,18.48,19.38,622600.0
2012-06-15,18.24,19.05,18.06,18.84,800800.0
2012-06-08,17.55,18.25,16.93,18.09,1037000.0
2012-06-01,18.78,19.07,17.33,17.5,771800.0
2012-05-25,17.37,18.85,17.27,18.6,872700.0
2012-05-18,17.88,18.66,17.23,17.36,1178100.0
2012-05-11,18.18,18.73,15.52,18.18,2716800.0
2012-05-04,19.28,19.78,17.75,18.27,1212900.0
2012-04-27,18.65,19.44,18.18,19.3,880200.0
2012-04-20,19.31,20.62,18.6,18.95,1780300.0
2012-04-13,18.04,19.29,17.89,19.17,1647000.0
2012-04-05,17.42,18.48,17.17,18.38,894400.0
2012-03-30,17.25,17.97,16.92,17.46,1098900.0
2012-03-23,16.56,17.12,16.3,17.07,998000.0
2012-03-16,16.26,16.78,15.42,16.63,2019600.0
2012-03-09,16.14,16.34,14.86,16.17,1327600.0
2012-03-02,16.28,16.85,16.03,16.19,847200.0
2012-02-24,17.32,17.37,16.0,16.38,722000.0
2012-02-17,17.43,17.97,17.14,17.46,1293900.0
2012-02-10,16.24,17.44,15.86,17.33,1242200.0
2012-02-03,16.29,16.92,16.0,16.32,1351400.0
2012-01-27,15.96,16.67,15.02,16.45,1203100.0
