,1. open,2. high,3. low,4. close,5. volume
2019-01-25,52.92,53.415,48.62,50.75,1633576.0
2019-01-18,48.29,53.49,47.94,53.34,3163600.0
2019-01-11,43.23,49.745,42.31,48.83,3472838.0
2019-01-04,42.06,44.18,39.78,43.0,3146790.0
2018-12-28,38.32,42.98,37.44,41.87,1663560.0
2018-12-21,45.88,46.695,38.13,38.89,3796562.0
2018-12-14,46.5,48.78,45.01,46.01,2353787.0
2018-12-07,55.21,56.22,46.245,46.66,1771892.0
2018-11-30,54.35,55.61,52.07,53.67,2185213.0
2018-11-23,52.61,55.0,48.68,53.28,1652045.0
2018-11-16,51.74,54.355,46.74,53.27,2457566.0
2018-11-09,53.94,56.73,50.51,52.24,2981406.0
2018-11-02,49.27,56.23,46.4,53.87,3537699.0
2018-10-26,63.18,63.61,48.14,48.62,3652435.0
2018-10-19,64.44,66.72,60.58,63.28,3452089.0
2018-10-12,73.38,75.72,63.3815,64.74,3251520.0
2018-10-05,76.73,78.5125,70.0,74.17,3088322.0
2018-09-28,85.3,90.98,75.05,76.34,3187464.0
2018-09-21,87.0,88.1799,82.14,84.87,1885854.0
2018-09-14,85.01,87.22,81.61,86.8,1832481.0
2018-09-07,84.43,88.41,80.66,84.76,2077702.0
2018-08-31,76.42,86.65,76.32,84.73,2349279.0
2018-08-24,79.04,82.53,74.75,75.97,2188165.0
2018-08-17,76.34,78.23,74.92,78.1,1447009.0
2018-08-10,72.27,78.31,69.73,76.2,1933604.0
2018-08-03,77.46,82.73,70.93,71.805,2719267.0
2018-07-27,82.58,83.13,76.47,77.73,2005076.0
2018-07-20,84.21,87.33,81.431,82.9,2591727.0
2018-07-13,82.39,85.0,80.12,84.56,2176168.0
2018-07-06,75.44,83.46,75.28,82.46,1302306.0
2018-06-29,83.47,84.2429,73.75,76.87,2320351.0
2018-06-22,82.41,86.1,77.7,84.26,3136969.0
2018-06-15,79.28,84.23,76.0,82.72,3867842.0
2018-06-08,73.79,80.99,70.9,79.35,3310011.0
2018-06-01,66.58,74.94,66.45,73.73,2957934.0
2018-05-25,65.76,67.66,63.75,67.31,2413600.0
2018-05-18,63.98,66.0,60.21,65.93,3168262.0
2018-05-11,54.96,64.42,54.805,64.12,2923154.0
2018-05-04,52.17,55.09,49.86,54.5,1512814.0
2018-04-27,54.28,54.64,50.61,51.95,1592925.0
